"Abbas, Safia","Sawamura, Hajime",,,,,,,,
"Snow, Erica L.","Jackson, G. Tanner","Varner, Laura K.","McNamara, Danielle S.",,,,,,
"Snow, Erica L.","Jacovina, Matthew E.","Allen, Laura K.","Dai, Jianmin","McNamara, Danielle S.",,,,,
"Snow, Erica L.","Likens, Aaron D.","Jackson, G. Tanner","McNamara, Danielle S.",,,,,,
"Snow, Erica L.","San Pedro, Maria Ofelia Z.","Jacovina, Matthew","McNamara, Danielle S.","Baker, Ryan S.J.d.",,,,,
"Songmuang, Pokpong","Ueno, Maomi",,,,,,,,
"Soundranayagam, Hema","Yacef, Kalina",,,,,,,,
"Southavilay, Vilaythong","Markauskaite, Lina","Jacobson, Michael J.",,,,,,,
"Southavilay, Vilaythong","Yacef, Kalina","Calvo, Rafael A.",,,,,,,
"Spiliopoulou, Myra",,,,,,,,,
"Srinivas, Suchismita","Bagadia, Muntaquim","Gupta, Anupriya",,,,,,,
"Stamper, John C.","Barnes, Tiffany",,,,,,,,
"Stamper, John C.","Barnes, Tiffany","Croy, Marvin J.",,,,,,,
"Stamper, John C.","Koedinger, Kenneth R.","Mclaughlin, Elizabeth A.",,,,,,,
"Stamper, John C.","Lomas, Derek","Ching, Dixie","Ritter, Steven","Koedinger, Kenneth R.","Steinhart, Jonathan",,,,
"Stanhope, Daniel S.","Rectanus, Karl T.",,,,,,,,
"Stanhope, Daniel S.","Rectanus, Karl T.",,,,,,,,
"Stapel, Martin","Zheng, Zhilin","Pinkwart, Niels",,,,,,,
"Stefanescu, Dan","Rus, Vasile","Graesser, Arthur C.",,,,,,,
"Strecht, Pedro","Cruz, Luis","Soares, Carlos","Mendes-Moreira, João","Abreu, Rui",,,,,
"Streeter, Matthew",,,,,,,,,
"Sudol-DeLyser, Leigh Ann","Rivers, Kelly","Harris, Thomas K.",,,,,,,
"Sudol-DeLyser, Leigh Ann","Steinhart, Jonathan",,,,,,,,
"Sun, Mingxuan","Yang, Seungwon",,,,,,,,
"Sun, Xiaoxun",,,,,,,,,
"Sun, Yuan","Ye, Shiwei","Inoue, Shunya","Sun, Yi",,,,,,
"Surpatean, Alexandru","Smirnov, Evgueni","Manie, Nicolai",,,,,,,
"Sweeney, Mack","Rangwala, Huzefa","Lester, Jaime","Johri, Aditya",,,,,,
"Syed, Sohail Javaad","Jiang, Yuheng Helen","Golab, Lukasz",,,,,,,
"Tan, Ling",,,,,,,,,
"Tan, Ling","Sun, Xiaoxun","Khoo, Siek Toon",,,,,,,
"Tang, Steven","Pardos, Zachary A.","Gogel, Hannah","McBride, Elizabeth",,,,,,
"Tenison, Caitlin","MacLellan, Christopher J.",,,,,,,,
"Thai-Nghe, Nguyen","Horváth, Tomas","Schmidt-Thieme, Lars",,,,,,,
"Tibbles, Richard",,,,,,,,,
"Tissenbaum, Mike","Kumar, Vishesh","Berland, Matthew",,,,,,,
"Tomkins, Sabina","Ramesh, Arti","Getoor, Lise",,,,,,,
"Tóth, Krisztina","Greiff, Samuel","Wüstenberg, Sascha","Rölke, Heiko",,,,,,
"Toussaint, Ben-Manson","Luengo, Vanda","Tonetti, Jérôme",,,,,,,
"Trivedi, Shubhendu","Pardos, Zachary A.","Heffernan, Neil T.","Sárközy, Gábor N.",,,,,,
"Trivedi, Shubhendu","Pardos, Zachary A.","Sárközy, Gábor N.","Heffernan, Neil T.",,,,,,
"Truong, Huong May",,,,,,,,,
"Ubi, Jaan","Liiv, Innar",,,,,,,,
"Vail, Alexandria K.","Wiggins, Joseph B.","Grafsgaard, Joseph F.","Boyer, Kristy Elizabeth","Wiebe, Eric N.","Lester, James C.",,,,
"Vale, André","Madeira, Sara C.","Antunes, Cláudia",,,,,,,
"van de Sande, Brett",,,,,,,,,
"van de Sande, Brett",,,,,,,,,
"van de Sande, Brett",,,,,,,,,
"van de Sande, Brett",,,,,,,,,
"Van Inwegen, Eric G.","Adjei, Seth A.","Wang, Yan","Heffernan, Neil T.",,,,,,
"Van Inwegen, Eric G.","Heffernan, Neil T.","Wang, Yan","Adjei, Seth A.",,,,,,
"Varner, Laura K.","Jackson, G. Tanner","McNamara, Danielle S.","Snow, Erica L.",,,,,,
"Vasilyeva, Ekaterina","Pechenizkiy, Mykola","Tesanovic, Aleksandra","Knutov, Evgeny","Verwer, Sicco","De Bra, Paul",,,,
"Vats, Divyanshu","Studer, Christoph","Lan, Andrew S.","Carin, Lawrence","Baraniuk, Richard G.",,,,,
"Vega, Benjamin","Lehman, Blair","Graesser, Arthur C.","D'Mello, Sidney K. D.","Feng, Shi",,,,,
"Velasquez, Nicole Forsgren","Martin, Taylor","Maughan, Jason","Goldin, Ilya M.",,,,,,
"Ventura, Sebastián","Romero, Cristóbal","Hervás, Cesar",,,,,,,
"Vialardi, César","Chue, Jorge","Barrientos, Alfredo","Victoria, Daniel","Estrella, Jhonny","Peche, Juan Pablo","Ortigosa, Álvaro",,,
"Vicente Castro, Francisco Enrique","Adjei, Seth A.","Colombo, Tyler","Heffernan, Neil T.",,,,,,
"Vie, Jill-Jênn","Popineau, Fabrice","Bourda, Yolaine","Grill, Jean-Bastien","Bruillard, Éric",,,,,
"Vigentini, Lorenzo","Clayphan, Andrew",,,,,,,,
"Vihavainen, Arto","Luukkainen, Matti","Kurhila, Jaakko",,,,,,,
"Villamañe, Mikel","Larrañaga, Mikel","Alvarez, Ainhoa","Ferrero, Begoña",,,,,,
"Von Ahn, Luis","Streeter, Matthew",,,,,,,,
"Von Davier, Alina A.",,,,,,,,,
"Voss, Lydia","Schatten, Carlotta","Mazziotti, Claudia","Schmidt-Thieme, Lars",,,,,,
"Vuong, Annalies","Nixon, Tristan","Towle, Brendon",,,,,,,
"Wan, Hao","Beck, Joseph Barbosa",,,,,,,,
"Wang, Feng","Chen, Li",,,,,,,,
"Wang, Ren","Zaïane, Osmar R.",,,,,,,,
"Wang, Shang",,,,,,,,,
"Wang, Xu","Yang, Diyi","Wen, Miaomiao","Koedinger, Kenneth R.","Rosé, Carolyn Penstein",,,,,
"Wang, Yutao","Beck, Joseph E.",,,,,,,,
"Wang, Yutao","Heffernan, Neil T.",,,,,,,,
"Wang, Yutao","Heffernan, Neil T.",,,,,,,,
"Wang, Yutao","Heffernan, Neil T.","Beck, Joseph E.",,,,,,,
"Warnakulasooriya, Rasil","Galen, William",,,,,,,,
"Warner, Jeremy","Doorenbos, John","Miller, Bradley N.","Guo, Philip J.",,,,,,
"Watanabe, Eiji","Ozeki, Takashi","Kohama, Takeshi",,,,,,,
"Wauters, Kelly","Desmet, Piet","Van Den Noortgate, Wim",,,,,,,
"Wauters, Kelly","Desmet, Piet","Van Den Noortgate, Wim",,,,,,,
"Wen, Miaomiao","Maki, Keith","Wang, Xu","Dow, Steven P.","Herbsleb, James","Rose, Carolyn P.",,,,
"Wen, Miaomiao","Yang, Diyi","Rosé, Carolyn Penstein",,,,,,,
"Weston, Jennifer L.","McNamara, Danielle S.",,,,,,,,
"Whitehill, Jacob","Williams, Joseph","Lopez, Glenn","Coleman, Cody","Reich, Justin",,,,,
"Whitmer, John","Dietrichson, Sasha","O'Haver, Bryan",,,,,,,
"Williams, Joseph Jay","Botelho, Anthony F.","Heffernan, Neil T.","Lang, Charles","Sales, Adam C.",,,,,
"Wilson, Kevin H.","Karklin, Yan","Han, Bojian","Ekanadham, Chaitanya",,,,,,
"Wixon, Michael","Arroyo, Ivon","Muldner, Kasia","Burleson, Winslow","Rai, Dovan","Woolf, Beverly Park",,,,
"Worsley, Marcelo","Blikstein, Paulo",,,,,,,,
"Worsley, Marcelo","Blikstein, Paulo",,,,,,,,
"Xie, Jun","Huang, Xudong","Hua, Henry","Wang, Jin","Tang, Quan","Craig, Scotty D.","Graesser, Arthur C.","Lin, King-ip","Hu, Xiangen",
"Xiong, Wenting","Litman, Diane",,,,,,,,
"Xiong, Wenting","Litman, Diane","Schunn, Christian D.",,,,,,,
"Xiong, Xiaolu","Adjei, Seth A.","Heffernan, Neil T.",,,,,,,
"Xiong, Xiaolu","Zhao, Siyuan","Van Inwegen, Eric G.","Beck, Joseph E.",,,,,,
"Xoing, Xiaolu","Beck, Joseph Barbosa",,,,,,,,
"Xu, Beijie","Recker, Mimi M.",,,,,,,,
"Xu, Xiaoxi","Murray, Tom","Woolf, Beverly Park","Smith, David",,,,,,
"Xu, Yanbo","Chang, Kai-Min","Yuan, Yueran","Mostow, Jack",,,,,,
"Xu, Yanbo","Mostow, Jack",,,,,,,,
"Xu, Yanbo","Mostow, Jack",,,,,,,,
"Xu, Yanbo","Mostow, Jack",,,,,,,,
"Xu, Yanbo","Mostow, Jack",,,,,,,,
"Xue, Linting","Lynch, Collin F.","Chi, Min",,,,,,,
"Yadav, Kuldeep","Shrivastava, Kundan","Kumar, Ranjeet","Srivastava, Saurabh","Deshmukh, Om",,,,,
"Yamakawa, Osamu","Tagawa, Takahiro","Inoue, Hitoshi","Yastake, Koichi","Sumiya, Takahiro",,,,,
"Yang, Diyi","Kraut, Robert","Rosé, Carolyn Penstein",,,,,,,
"Yang, Diyi","Piergallini, Mario","Howley, Iris","Rose, Carolyn P.",,,,,,
"Yang, Diyi","Wen, Miaomiao","Rose, Carolyn",,,,,,,
"Ye, Chen","Kinnebrew, John S.","Segedy, James R.","Biswas, Gautam",,,,,,
"Ye, Cheng","Kinnebrew, John S.","Biswas, Gautam",,,,,,,
"Yee-King, Matthew","D'Inverno, Mark",,,,,,,,
"Yee-King, Matthew","Grimalt-Reynes, Andreu","D'Inverno, Mark",,,,,,,
"Yoo, Jin Soung","Cho, Moon-Heum",,,,,,,,
"Yudelson, Michael V.",,,,,,,,,
"Yudelson, Michael V.","Brunskill, Emma",,,,,,,,
"Yudelson, Michael V.","Brusilovsky, Peter","Mitrovic, Antonija","Mathews, Moffat",,,,,,
"Yudelson, Michael V.","Fancsali, Stephen E.","Ritter, Steven","Berman, Susan R.","Nixon, Tristan","Joshi, Ambarish",,,,
"Yudelson, Michael V.","Hosseini, Roya","Vihavainen, Arto","Brusilovsky, Peter",,,,,,
"Yudelson, Michael V.","Koedinger, Kenneth R.",,,,,,,,
"Yudelson, Michael V.","Pavlik Jr., Philip I.","Koedinger, Kenneth R.",,,,,,,
"Zafra, Amelia","Ventura, Sebastián",,,,,,,,
"Zapata-González, Alfredo","Romero, Cristóbal","Menendez, Victor H.","Prieto-Méndez, Manuel E.",,,,,,
"Zapata, Alfredo","Menéndez, Victor H.","Romero, Cristóbal","Prieto, Manuel E.",,,,,,
"Zhang, Xiaonan","Mostow, Jack","Duke, Nell","Trotochaud, Christina","Valeri, Joseph","Corbett, Albert T.",,,,
"Zhang, Yuan","Shah, Rajat","Chi, Min",,,,,,,
"Zheng, Guoguo","Galyardt, April","Kim, Seohyun","Tan, Yanyan",,,,,,
"Zheng, Zhilin",,,,,,,,,
"Zheng, Zhilin","Pinkwart, Niels",,,,,,,,
"Zheng, Zhilin","Stapel, Martin","Pinkwart, Niels",,,,,,,
"Zheng, Zhilin","Vogelsang, Tim","Pinkwart, Niels",,,,,,,
"Zhong-Mei, Shu","Qiong-Fei, Qu","Lu-Qi, Feng",,,,,,,
"Zimmermann, Judith","Brodersen, Kay H.","Pellet, Jean-Philippe","Buhmann, Joachim M.","August, Elias",,,,,
"Zoubek, Lukáš","Burda, Michal",,,,,,,,
